4 2:18 3:4 4:1 5:3229 6:5 7:1 8:2 9:3 10:1 11:4 12:4 13:38 14:3 15:2 16:1 17:4 18:2 19:2 20:2 21:1
4 2:9 3:2 5:3577 6:2 7:3 8:1 9:3 10:3 11:2 12:1 13:26 14:3 15:1 16:1 17:3 18:1 19:1 20:1 21:1
4 2:12 3:4 5:682 6:2 7:4 8:4 9:2 10:1 11:3 12:3 13:51 14:3 15:2 16:2 17:3 18:2 19:2 20:2 21:1
4 2:10 3:2 4:3 5:1924 6:1 7:3 8:1 9:3 10:1 11:4 12:2 13:38 14:3 15:2 16:1 17:3 18:2 19:2 20:1 21:1
4 2:10 3:2 4:6 5:727 6:3 7:5 8:4 9:3 10:1 11:4 12:4 13:46 14:3 15:3 16:1 17:3 18:2 19:2 20:2 21:1
3 2:10 3:4 5:781 6:1 7:5 8:4 9:3 10:1 11:4 12:4 13:63 14:3 15:3 16:2 17:3 18:2 19:2 20:2 21:1
1 2:12 3:4 5:2121 6:1 7:3 8:4 9:3 10:1 11:2 12:2 13:30 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:12 3:4 4:6 5:701 6:1 7:3 8:4 9:3 10:1 11:2 12:3 13:32 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:10 3:4 4:2 5:2069 6:5 7:3 8:2 9:4 10:1 11:1 12:3 13:26 14:3 15:2 16:2 17:3 18:2 19:1 20:1 21:1
4 2:24 3:2 5:1525 6:4 7:4 8:4 9:2 10:1 11:3 12:3 13:34 14:3 15:2 16:1 17:3 18:1 19:2 20:2 21:1
4 2:48 3:4 4:9 5:7629 6:5 7:5 8:4 9:1 10:1 11:2 12:3 13:46 14:1 15:2 16:2 17:4 18:1 19:1 20:2 21:1
1 2:12 3:4 5:3499 6:1 7:3 8:3 9:2 10:2 11:2 12:1 13:29 14:3 15:2 16:2 17:3 18:2 19:1 20:2
4 2:6 3:2 4:3 5:1346 6:2 7:5 8:2 9:3 10:1 11:4 12:4 13:42 14:1 15:3 16:1 17:3 18:1 19:2 20:2 21:1
4 2:36 3:4 4:1 5:10477 6:5 7:5 8:2 9:3 10:1 11:4 12:4 13:42 14:3 15:3 16:2 17:3 18:2 19:1 20:2 21:1
1 2:24 3:2 4:1 5:2924 6:1 7:3 8:3 9:3 10:3 11:4 12:4 13:63 14:1 15:2 16:1 17:3 18:1 19:2 20:2 21:1
4 2:10 3:4 5:1231 6:1 7:5 8:3 9:3 10:1 11:4 12:1 13:32 14:3 15:2 16:2 17:2 18:1 19:1 20:1 21:1
3 2:18 3:2 5:1961 6:1 7:5 8:3 9:2 10:1 11:2 12:3 13:23 14:3 15:2 16:1 17:4 18:2 19:1 20:2 21:1
4 2:15 3:4 5:5045 6:5 7:5 8:1 9:2 10:1 11:4 12:3 13:59 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
4 2:12 3:4 5:1255 6:1 7:5 8:4 9:3 10:1 11:4 12:1 13:61 14:3 15:2 16:2 17:2 18:2 19:1 20:2 21:1
1 2:12 3:2 4:2 5:1858 6:1 7:2 8:4 9:2 10:1 11:1 12:3 13:22 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
4 2:6 3:4 4:2 5:1221 6:5 7:3 8:1 9:4 10:1 11:2 12:2 13:27 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:9 3:2 4:2 5:1388 6:1 7:3 8:4 9:2 10:1 11:2 12:1 13:26 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
4 2:12 3:2 4:3 5:2279 6:5 7:3 8:4 9:3 10:1 11:4 12:4 13:37 14:3 15:3 16:1 17:3 18:2 19:2 20:2 21:1
4 2:12 4:2 5:2759 6:1 7:5 8:2 9:3 10:1 11:4 12:2 13:34 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
3 2:24 3:2 4:3 5:1258 6:3 7:3 8:3 9:2 10:1 11:3 12:3 13:57 14:3 15:2 16:1 17:2 18:2 19:1 20:2 21:1
2 2:12 4:8 5:1410 6:1 7:3 8:2 9:3 10:1 11:2 12:1 13:31 14:3 15:2 16:1 17:2 18:2 19:2 20:2 21:1
1 2:15 3:2 5:1403 6:1 7:3 8:2 9:2 10:1 11:4 12:3 13:28 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
1 2:24 3:2 4:2 5:3021 6:1 7:3 8:2 9:1 10:1 11:2 12:1 13:24 14:3 15:1 16:1 17:2 18:2 19:1 20:2 21:1
1 2:24 3:2 4:9 5:6568 6:1 7:3 8:2 9:4 10:1 11:2 12:3 13:21 14:2 15:2 16:1 17:2 18:2 19:1 20:2 21:1
4 2:24 3:4 4:3 5:2578 6:4 7:5 8:2 9:3 10:1 11:2 12:3 13:34 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
2 2:24 3:4 4:1 5:7758 6:4 7:5 8:2 9:2 10:1 11:4 12:4 13:29 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
1 2:6 3:2 4:4 5:343 6:1 7:2 8:4 9:2 10:1 11:1 12:1 13:27 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:21 3:3 4:2 5:1591 6:2 7:4 8:4 9:3 10:1 11:3 12:1 13:34 14:3 15:2 16:2 17:4 18:2 19:1 20:2 21:1
1 2:27 3:2 4:3 5:3416 6:1 7:3 8:3 9:3 10:1 11:2 12:3 13:27 14:3 15:2 16:1 17:4 18:2 19:1 20:2 21:1
1 2:12 4:5 5:1108 6:1 7:4 8:4 9:3 10:1 11:3 12:1 13:28 14:3 15:2 16:2 17:3 18:2 19:1 20:2
2 2:27 3:3 4:1 5:5965 6:1 7:5 8:1 9:3 10:1 11:2 12:3 13:30 14:3 15:2 16:2 17:4 18:2 19:2 20:2 21:1
2 2:15 3:2 4:5 5:1514 6:2 7:3 8:4 9:3 10:3 11:2 12:1 13:22 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:30 3:4 4:3 5:6742 6:5 7:4 8:2 9:3 10:1 11:3 12:2 13:36 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
1 2:18 3:2 4:2 5:3650 6:1 7:2 8:1 9:2 10:1 11:4 12:3 13:22 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
1 2:21 3:2 4:2 5:3599 6:1 7:4 8:1 9:2 10:1 11:4 12:3 13:26 14:3 15:1 16:1 17:2 18:2 19:1 20:2 21:1
4 2:60 3:4 5:13756 6:5 7:5 8:2 9:3 10:1 11:4 12:4 13:63 14:1 15:3 16:1 17:4 18:2 19:2 20:2 21:1
2 2:9 3:2 5:276 6:1 7:3 8:4 9:4 10:1 11:4 12:1 13:22 14:3 15:1 16:1 17:2 18:2 19:1 20:2 21:1
4 2:42 3:4 4:2 5:4041 6:3 7:3 8:4 9:3 10:1 11:4 12:1 13:36 14:3 15:2 16:2 17:3 18:2 19:2 20:2 21:1
2 2:9 3:2 4:3 5:458 6:1 7:3 8:4 9:3 10:1 11:3 12:1 13:24 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
2 2:9 3:2 4:2 5:918 6:1 7:3 8:4 9:2 10:1 11:1 12:2 13:30 14:3 15:2 16:1 17:3 18:2 19:1 20:2
4 2:24 3:2 5:7393 6:1 7:3 8:1 9:3 10:1 11:4 12:2 13:43 14:3 15:2 16:1 17:2 18:1 19:1 20:2 21:1
3 2:10 3:2 4:4 5:1225 6:1 7:3 8:2 9:3 10:1 11:2 12:3 13:37 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
1 2:24 3:2 4:1 5:2812 6:5 7:5 8:2 9:2 10:1 11:4 12:1 13:26 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
4 2:15 3:2 4:1 5:3029 6:1 7:4 8:2 9:3 10:1 11:2 12:3 13:33 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
3 2:12 3:4 5:1480 6:3 7:1 8:2 9:3 10:1 11:4 12:4 13:66 14:1 15:3 16:3 17:1 18:2 19:1 20:2 21:1
3 2:6 3:4 4:6 5:1047 6:1 7:3 8:2 9:2 10:1 11:4 12:2 13:50 14:3 15:2 16:1 17:2 18:2 19:1 20:2 21:1
4 2:15 3:4 4:3 5:1471 6:1 7:3 8:4 9:3 10:1 11:4 12:4 13:35 14:3 15:3 16:2 17:3 18:2 19:2 20:2 21:1
4 2:24 3:2 4:2 5:5511 6:2 7:3 8:4 9:3 10:1 11:1 12:3 13:25 14:2 15:2 16:1 17:3 18:2 19:1 20:2 21:1
2 2:9 3:2 4:3 5:1206 6:1 7:5 8:4 9:2 10:1 11:4 12:1 13:25 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
2 2:24 3:3 4:3 5:6403 6:1 7:2 8:1 9:3 10:1 11:2 12:3 13:33 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:12 3:2 4:3 5:707 6:1 7:3 8:4 9:3 10:1 11:2 12:1 13:30 14:1 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:12 3:3 4:1 5:1503 6:1 7:3 8:4 9:4 10:1 11:4 12:1 13:41 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
2 2:12 3:2 5:6078 6:1 7:4 8:2 9:3 10:1 11:2 12:3 13:32 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
2 2:27 3:2 4:9 5:2528 6:1 7:2 8:4 9:2 10:1 11:1 12:2 13:32 14:3 15:2 16:1 17:3 18:1 19:2 20:2 21:1
2 2:12 3:2 4:9 5:1037 6:2 7:4 8:3 9:3 10:1 11:4 12:1 13:39 14:3 15:2 16:1 17:2 18:2 19:1 20:2 21:1
1 2:6 3:2 4:1 5:1352 6:3 7:1 8:1 9:2 10:1 11:2 12:2 13:23 14:3 15:1 16:1 17:1 18:2 19:2 20:2 21:1
4 2:24 3:2 4:3 5:3181 6:1 7:2 8:4 9:2 10:1 11:4 12:2 13:26 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
4 2:18 3:2 4:3 5:4594 6:1 7:2 8:3 9:3 10:1 11:2 12:3 13:32 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
2 2:48 3:2 4:10 5:5381 6:5 7:1 8:3 9:3 10:1 11:4 12:4 13:40 14:1 15:3 16:1 17:1 18:2 19:2 20:2 21:1
4 2:15 3:2 4:1 5:4657 6:1 7:3 8:3 9:3 10:1 11:2 12:3 13:30 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
2 2:9 3:2 4:9 5:1391 6:1 7:3 8:2 9:4 10:1 11:1 12:1 13:27 14:1 15:2 16:1 17:3 18:2 19:2 20:2 21:1
2 2:18 3:2 4:9 5:1913 6:4 7:2 8:3 9:4 10:1 11:3 12:1 13:36 14:1 15:2 16:1 17:3 18:2 19:2 20:2 21:1
4 2:42 3:2 4:3 5:7166 6:5 7:4 8:2 9:4 10:1 11:4 12:2 13:29 14:3 15:1 16:1 17:3 18:2 19:2 20:2 21:1
4 2:13 3:2 4:3 5:1409 6:2 7:1 8:2 9:2 10:1 11:4 12:1 13:64 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:24 3:3 4:9 5:2978 6:5 7:3 8:4 9:3 10:1 11:4 12:1 13:32 14:3 15:2 16:2 17:3 18:1 19:2 20:2 21:1
4 2:12 3:4 4:3 5:976 6:5 7:5 8:4 9:3 10:1 11:4 12:3 13:35 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:24 3:3 4:9 5:2375 6:3 7:3 8:4 9:3 10:1 11:2 12:3 13:44 14:3 15:2 16:2 17:3 18:1 19:2 20:2 21:1
4 2:12 3:4 4:3 5:522 6:3 7:5 8:4 9:3 10:1 11:4 12:2 13:42 14:3 15:2 16:2 17:3 18:1 19:2 20:2 21:1
4 2:28 3:4 4:3 5:2743 6:1 7:5 8:4 9:3 10:1 11:2 12:3 13:29 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:11 3:4 4:3 5:1154 6:2 7:1 8:4 9:2 10:1 11:4 12:1 13:57 14:3 15:2 16:3 17:2 18:2 19:1 20:2 21:1
4 2:24 3:4 4:1 5:5804 6:4 7:3 8:4 9:3 10:1 11:2 12:1 13:27 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:18 3:4 4:3 5:1169 6:5 7:3 8:4 9:3 10:1 11:3 12:2 13:29 14:3 15:2 16:2 17:3 18:2 19:2 20:2 21:1
1 2:15 3:4 4:2 5:1478 6:1 7:5 8:4 9:3 10:1 11:4 12:3 13:44 14:3 15:2 16:2 17:3 18:1 19:2 20:2 21:1
4 2:12 3:2 4:3 5:776 6:1 7:3 8:4 9:4 10:1 11:2 12:1 13:28 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
2 2:11 3:4 5:1322 6:4 7:3 8:4 9:2 10:1 11:4 12:3 13:40 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
2 2:16 3:4 5:1175 6:1 7:1 8:2 9:3 10:1 11:3 12:3 13:68 14:3 15:3 16:3 17:1 18:2 19:2 20:2 21:1
4 2:12 3:2 5:2133 6:5 7:5 8:4 9:2 10:1 11:4 12:4 13:52 14:3 15:3 16:1 17:4 18:2 19:2 20:2 21:1
4 2:15 3:4 4:3 5:1829 6:1 7:5 8:4 9:3 10:1 11:4 12:3 13:46 14:3 15:2 16:2 17:3 18:2 19:2 20:2 21:1
4 2:12 3:4 4:3 5:717 6:1 7:5 8:4 9:3 10:1 11:4 12:1 13:52 14:3 15:2 16:3 17:3 18:2 19:1 20:2 21:1
2 2:39 3:3 4:6 5:11760 6:2 7:4 8:2 9:3 10:1 11:3 12:4 13:32 14:3 15:1 16:1 17:3 18:2 19:2 20:2 21:1
2 2:9 3:4 4:6 5:1501 6:1 7:5 8:2 9:2 10:1 11:3 12:3 13:34 14:3 15:2 16:2 17:4 18:2 19:2 20:2
1 2:12 3:2 4:6 5:1200 6:5 7:3 8:4 9:2 10:1 11:4 12:2 13:23 14:1 15:1 16:1 17:3 18:2 19:2 20:2 21:1
2 2:9 3:2 5:3195 6:5 7:3 8:1 9:2 10:1 11:2 12:1 13:33 14:3 15:2 16:1 17:2 18:2 19:1 20:2 21:1
4 2:30 3:4 4:3 5:4530 6:1 7:4 8:4 9:2 10:1 11:4 12:3 13:26 14:3 15:1 16:1 17:4 18:2 19:2 20:2 21:1
4 2:12 3:3 4:5 5:1555 6:4 7:5 8:4 9:3 10:1 11:4 12:4 13:55 14:3 15:3 16:2 17:3 18:1 19:1 20:2
2 2:15 3:4 4:9 5:2326 6:3 7:3 8:2 9:3 10:1 11:4 12:3 13:27 14:1 15:2 16:1 17:3 18:2 19:1 20:2 21:1
2 2:18 3:4 4:9 5:1887 6:5 7:3 8:4 9:4 10:1 11:4 12:1 13:28 14:1 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:12 3:4 4:9 5:1264 6:5 7:5 8:4 9:3 10:1 11:4 12:4 13:57 14:3 15:1 16:1 17:2 18:2 19:1 20:2 21:1
4 2:7 3:3 4:3 5:846 6:5 7:5 8:3 9:3 10:1 11:4 12:4 13:36 14:3 15:3 16:1 17:3 18:2 19:1 20:2 21:1
4 2:15 3:4 4:6 5:1532 6:2 7:3 8:4 9:2 10:1 11:3 12:3 13:31 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:6 3:3 4:3 5:935 6:1 7:3 8:3 9:2 10:1 11:2 12:1 13:24 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
1 2:27 3:4 4:9 5:2442 6:1 7:5 8:4 9:3 10:1 11:4 12:3 13:43 14:2 15:2 16:4 17:4 18:1 19:2 20:2 21:1
2 2:18 3:4 4:9 5:3590 6:1 7:1 8:3 9:4 10:1 11:3 12:3 13:40 14:3 15:2 16:3 17:1 18:1 19:2 20:2 21:1
4 2:21 3:4 4:2 5:2288 6:1 7:2 8:4 9:2 10:1 11:4 12:2 13:23 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
4 2:27 3:3 4:9 5:5117 6:1 7:4 8:3 9:3 10:1 11:4 12:3 13:26 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
1 2:39 3:4 4:2 5:14179 6:5 7:4 8:4 9:3 10:1 11:4 12:2 13:30 14:3 15:2 16:2 17:4 18:2 19:2 20:2 21:1
4 2:15 3:2 4:3 5:1386 6:5 7:3 8:4 9:4 10:1 11:2 12:1 13:40 14:3 15:1 16:1 17:3 18:2 19:2 20:2 21:1
4 2:12 3:4 4:3 5:618 6:1 7:5 8:4 9:3 10:1 11:4 12:1 13:56 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:12 3:2 4:2 5:1574 6:1 7:3 8:4 9:3 10:1 11:2 12:1 13:50 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:6 3:4 4:3 5:700 6:5 7:5 8:4 9:3 10:1 11:4 12:4 13:36 14:3 15:3 16:2 17:3 18:2 19:1 20:2 21:1
4 2:12 3:2 4:3 5:886 6:5 7:3 8:4 9:2 10:1 11:2 12:3 13:21 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:36 3:2 4:1 5:4686 6:1 7:3 8:2 9:3 10:1 11:2 12:4 13:32 14:3 15:3 16:1 17:4 18:2 19:2 20:2 21:1
2 2:9 3:2 4:3 5:790 6:3 7:3 8:4 9:2 10:1 11:3 12:1 13:66 14:3 15:2 16:1 17:2 18:2 19:1 20:2 21:1
2 2:12 3:2 4:3 5:766 6:3 7:3 8:4 9:3 10:1 11:3 12:1 13:66 14:3 15:2 16:1 17:2 18:2 19:1 20:2
1 2:20 3:2 4:2 5:2212 6:5 7:4 8:4 9:3 10:1 11:4 12:3 13:39 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
2 2:10 3:2 5:7308 6:1 7:1 8:2 9:3 10:1 11:4 12:4 13:70 14:1 15:3 16:1 17:4 18:2 19:2 20:2 21:1
2 2:24 3:4 4:6 5:5743 6:1 7:2 8:2 9:2 10:1 11:4 12:4 13:24 14:3 15:3 16:2 17:3 18:2 19:2 20:2 21:1
1 2:14 3:2 5:3973 6:1 7:1 8:1 9:3 10:1 11:4 12:4 13:22 14:3 15:3 16:1 17:3 18:2 19:1 20:2 21:1
2 2:60 3:3 4:3 5:7418 6:5 7:3 8:1 9:3 10:1 11:1 12:1 13:27 14:3 15:2 16:1 17:2 18:2 19:1 20:2 21:1
2 2:20 3:3 4:10 5:2629 6:1 7:3 8:2 9:3 10:1 11:3 12:3 13:29 14:1 15:2 16:2 17:3 18:2 19:2 20:2 21:1
2 2:18 3:2 4:9 5:1941 6:4 7:3 8:4 9:3 10:1 11:2 12:2 13:35 14:3 15:2 16:1 17:2 18:2 19:2 20:2 21:1
2 2:24 3:3 4:2 5:2333 6:5 7:2 8:4 9:3 10:1 11:2 12:2 13:29 14:1 15:2 16:1 17:2 18:2 19:1 20:2 21:1
4 2:12 3:2 4:1 5:2445 6:5 7:2 8:2 9:4 10:1 11:4 12:3 13:26 14:3 15:1 16:1 17:3 18:2 19:2 20:2 21:1
2 2:20 3:2 4:1 5:6468 6:5 7:1 8:1 9:1 10:1 11:4 12:1 13:60 14:3 15:2 16:1 17:4 18:2 19:2 20:2 21:1
2 2:18 3:4 4:2 5:7374 6:1 7:1 8:4 9:3 10:1 11:4 12:2 13:40 14:2 15:2 16:2 17:4 18:2 19:2 20:2 21:1
4 2:15 3:2 4:1 5:3812 6:2 7:2 8:1 9:2 10:1 11:4 12:3 13:23 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
1 2:28 3:2 5:4006 6:1 7:3 8:3 9:3 10:1 11:2 12:3 13:45 14:3 15:2 16:1 17:2 18:2 19:1 20:2
2 2:12 3:2 5:7472 6:5 7:1 8:1 9:2 10:1 11:2 12:1 13:24 14:3 15:1 16:1 17:1 18:2 19:1 20:2 21:1
3 2:12 3:2 4:2 5:1424 6:5 7:5 8:3 9:2 10:1 11:4 12:1 13:55 14:3 15:2 16:1 17:4 18:2 19:2 20:2 21:1
2 2:12 3:2 4:1 5:2028 6:5 7:3 8:4 9:3 10:1 11:2 12:3 13:30 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:15 3:2 5:5324 6:3 7:5 8:1 9:2 10:1 11:4 12:4 13:35 14:3 15:3 16:1 17:3 18:2 19:1 20:2 21:1
2 2:36 3:2 4:3 5:2323 6:1 7:4 8:4 9:3 10:1 11:4 12:3 13:24 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
4 2:12 3:2 4:6 5:1393 6:1 7:5 8:4 9:3 10:1 11:4 12:2 13:47 14:1 15:2 16:3 17:3 18:1 19:2 20:2 21:1
4 2:18 3:2 4:2 5:1984 6:1 7:3 8:4 9:3 10:1 11:4 12:4 13:47 14:1 15:3 16:2 17:3 18:2 19:1 20:2 21:1
4 2:24 3:2 4:3 5:999 6:5 7:5 8:4 9:3 10:1 11:2 12:3 13:25 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:36 3:2 4:9 5:7409 6:5 7:5 8:3 9:3 10:1 11:2 12:2 13:37 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:15 3:2 4:2 5:2186 6:5 7:4 8:1 9:2 10:1 11:4 12:1 13:33 14:1 15:1 16:1 17:2 18:2 19:1 20:2 21:1
3 2:36 3:2 4:3 5:4473 6:1 7:5 8:4 9:3 10:1 11:2 12:3 13:31 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:24 3:2 4:8 5:937 6:1 7:2 8:4 9:4 10:1 11:3 12:3 13:27 14:3 15:2 16:2 17:2 18:2 19:1 20:2 21:1
4 2:18 3:2 4:2 5:3422 6:1 7:5 8:4 9:3 10:1 11:4 12:2 13:47 14:1 15:2 16:3 17:3 18:1 19:2 20:2 21:1
4 2:24 3:2 4:3 5:3105 6:5 7:2 8:4 9:3 10:1 11:2 12:3 13:25 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:12 3:4 4:6 5:2748 6:1 7:5 8:2 9:2 10:1 11:4 12:4 13:57 14:1 15:3 16:3 17:2 18:2 19:1 20:2 21:1
2 2:18 3:2 4:5 5:3872 6:1 7:1 8:2 9:2 10:1 11:4 12:3 13:67 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
4 2:27 3:2 4:5 5:5190 6:5 7:5 8:4 9:3 10:1 11:4 12:2 13:48 14:3 15:2 16:4 17:3 18:1 19:2 20:2 21:1
2 2:18 3:2 4:2 5:3001 6:1 7:4 8:2 9:2 10:1 11:4 12:1 13:40 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
4 2:24 3:3 4:9 5:3863 6:1 7:3 8:1 9:3 10:1 11:2 12:4 13:32 14:3 15:3 16:1 17:3 18:2 19:1 20:2 21:1
4 2:12 3:4 4:2 5:5801 6:5 7:5 8:2 9:3 10:1 11:4 12:2 13:49 14:3 15:1 16:1 17:3 18:2 19:2 20:1 21:1
4 2:12 3:4 4:2 5:1592 6:4 7:4 8:3 9:2 10:1 11:2 12:2 13:35 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:12 3:4 4:9 5:1185 6:1 7:3 8:3 9:2 10:1 11:2 12:1 13:27 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
4 2:18 3:4 4:2 5:3780 6:1 7:2 8:3 9:1 10:1 11:2 12:3 13:35 14:3 15:2 16:2 17:4 18:2 19:2 20:2 21:1
2 2:18 3:4 4:2 5:3612 6:1 7:5 8:3 9:2 10:1 11:4 12:2 13:37 14:3 15:2 16:1 17:3 18:2 19:2 20:1 21:1
4 2:12 3:2 4:9 5:1076 6:1 7:3 8:2 9:4 10:1 11:2 12:1 13:26 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
4 2:12 3:2 5:3527 6:5 7:2 8:2 9:3 10:1 11:3 12:2 13:45 14:3 15:2 16:1 17:4 18:1 19:2 20:2 21:1
4 2:18 3:2 4:3 5:2051 6:1 7:2 8:4 9:3 10:1 11:1 12:1 13:33 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:12 3:4 4:2 5:3331 6:1 7:5 8:2 9:3 10:1 11:4 12:2 13:42 14:2 15:2 16:1 17:3 18:2 19:1 20:2 21:1
1 2:18 4:9 5:3104 6:1 7:4 8:3 9:3 10:1 11:1 12:2 13:31 14:1 15:2 16:1 17:3 18:2 19:2 20:2 21:1
4 2:24 3:4 4:3 5:2611 6:1 7:5 8:4 9:4 10:2 11:3 12:1 13:46 14:3 15:2 16:2 17:3 18:2 19:1 20:2 21:1
1 2:12 3:4 4:1 5:1409 6:1 7:5 8:4 9:3 10:1 11:3 12:1 13:54 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:24 3:2 4:3 5:1311 6:2 7:4 8:4 9:4 10:1 11:3 12:2 13:26 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
4 2:6 3:2 4:3 5:2108 6:1 7:4 8:2 9:4 10:1 11:2 12:1 13:29 14:3 15:1 16:1 17:3 18:2 19:1 20:2 21:1
4 2:24 3:4 4:1 5:4042 6:5 7:4 8:3 9:3 10:1 11:4 12:2 13:43 14:3 15:2 16:2 17:3 18:2 19:2 20:2 21:1
4 2:12 3:4 5:926 6:1 7:1 8:1 9:2 10:1 11:2 12:2 13:38 14:3 15:2 16:1 17:1 18:2 19:1 20:2 21:1
1 2:12 3:2 4:3 5:1680 6:3 7:5 8:3 9:4 10:1 11:1 12:1 13:35 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:24 3:2 5:1249 6:1 7:2 8:4 9:4 10:1 11:2 12:1 13:28 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:24 3:4 5:2463 6:2 7:4 8:4 9:4 10:1 11:3 12:2 13:27 14:3 15:2 16:2 17:3 18:2 19:2 20:2 21:1
4 2:6 3:2 4:3 5:1595 6:1 7:4 8:3 9:3 10:1 11:2 12:2 13:51 14:3 15:2 16:1 17:3 18:1 19:1 20:2 21:1
4 2:24 3:4 4:5 5:2058 6:1 7:3 8:4 9:1 10:1 11:2 12:1 13:33 14:3 15:2 16:2 17:3 18:2 19:2 20:2 21:1
4 2:24 3:2 4:1 5:7814 6:1 7:4 8:3 9:3 10:1 11:3 12:3 13:38 14:3 15:2 16:1 17:4 18:2 19:2 20:2 21:1
4 2:6 3:4 4:3 5:1740 6:1 7:5 8:2 9:4 10:1 11:2 12:1 13:30 14:3 15:1 16:2 17:3 18:2 19:1 20:2 21:1
4 2:12 3:4 4:3 5:1240 6:5 7:5 8:4 9:2 10:1 11:2 12:1 13:38 14:3 15:2 16:2 17:3 18:2 19:2 20:2 21:1
4 2:24 3:4 4:1 5:6842 6:5 7:3 8:2 9:3 10:1 11:4 12:2 13:46 14:3 15:2 16:2 17:4 18:1 19:2 20:2 21:1
4 2:24 3:4 4:2 5:5150 6:1 7:5 8:4 9:3 10:1 11:4 12:3 13:33 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
1 2:6 3:2 5:1203 6:2 7:5 8:3 9:3 10:1 11:2 12:2 13:43 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
4 2:6 3:4 5:2080 6:3 7:3 8:1 9:4 10:1 11:2 12:3 13:24 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
4 2:6 3:2 4:6 5:1538 6:1 7:2 8:1 9:2 10:1 11:2 12:4 13:56 14:3 15:2 16:1 17:3 18:2 19:1 20:2 21:1
2 2:24 3:4 5:3878 6:2 7:2 8:4 9:1 10:1 11:2 12:3 13:37 14:3 15:2 16:1 17:3 18:2 19:2 20:2 21:1
